Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
44373,Verizon (for SAP),Dortmund,2021-12-28T11:15:02.048157Z,294.62679814166296,25.369,122688375.03098525,24946252.076245826,,213.211.210.169
13899,Wobcom GmbH,Wolfsburg,2021-12-28T13:45:02.048968Z,66.81262843353477,36.624,120719587.99277243,24699763.35508081,,213.211.210.169
46440,GieWie,Erfurt,2021-12-28T14:15:02.452630Z,133.32934198994704,28.015,122953603.66601948,25380105.738318633,,213.211.210.169
6288,ITBUSINESS s.r.o.,Turnov,2021-12-28T16:45:01.660286Z,296.7077042054154,27.932,122037821.95226204,25328079.28328852,,213.211.210.169
6288,ITBUSINESS s.r.o.,Turnov,2021-12-28T17:15:01.966509Z,296.7077042054154,29.639,122724180.26730978,25206789.81983256,,213.211.210.169
38032,Drahtlos-DSL GmbH Mittelsachsen,Leipzig,2021-12-28T19:45:02.128467Z,100.7398678087568,25.493,117754190.47858763,24766375.620560534,,213.211.210.169
38032,Drahtlos-DSL GmbH Mittelsachsen,Leipzig,2021-12-28T20:15:02.379902Z,100.7398678087568,23.428,118695061.89174774,24536449.94403611,,213.211.210.169
9828,TETA s.r.o.,Usti nad Labem,2021-12-28T22:45:02.014189Z,233.44680777228896,36.39,121089150.3263465,24906888.01455109,,213.211.210.169
34087,ČMIS,Prague,2021-12-28T23:15:01.685448Z,298.4260949454471,32.486,119949465.61316791,25060097.001213856,,213.211.210.169
36011,MDCC Magdeburg-City-Com GmbH,Magdeburg,2021-12-29T01:45:02.163067Z,1.8382502132232243,16.77,121062595.24566056,25318323.274180327,,213.211.210.169
36011,MDCC Magdeburg-City-Com GmbH,Magdeburg,2021-12-29T02:15:02.257148Z,1.8382502132232243,18.477,123401938.32789065,25306933.693161126,,213.211.210.169
17137,Cronon GmbH,Berlin,2021-12-29T07:45:01.831556Z,126.48082028431124,19.655,121569612.30788085,25079462.30389081,,213.211.210.169
17137,Cronon GmbH,Berlin,2021-12-29T08:15:01.986954Z,126.48082028431124,18.478,121830153.07123105,24864405.198348135,,213.211.210.169
8198,WebseitenDesigner.com,Magdeburg,2021-12-29T10:45:02.200918Z,1.8382502132232243,29.547,107330693.42137642,24727142.29982459,,213.211.210.169
44668,Vereinigte Stadtwerke Media GmbH,Ratzeburg,2021-12-29T11:15:01.682915Z,184.64014409904857,32.593,121934755.59742136,25419079.67948296,,213.211.210.169
8198,WebseitenDesigner.com,Magdeburg,2021-12-29T13:45:01.852805Z,1.8382502132232243,29.967,115430324.34235486,24846501.8800978,,213.211.210.169
8198,WebseitenDesigner.com,Magdeburg,2021-12-29T14:15:02.058555Z,1.8382502132232243,25.99,119117031.03050587,24774382.796553995,,213.211.210.169
10010,fdcservers.net,Frankfurt,2021-12-29T16:45:01.720207Z,304.2574739295764,21.271,122689088.34525298,25206314.95554013,,213.211.210.169
10010,fdcservers.net,Frankfurt,2021-12-29T17:15:01.836496Z,304.2574739295764,21.711,122739639.80863422,25388620.820201606,,213.211.210.169
36011,MDCC Magdeburg-City-Com GmbH,Magdeburg,2021-12-29T19:45:02.311602Z,1.8382502132232243,16.324,119457217.38442193,25381267.156981345,,213.211.210.169
17982,wittenberg-net GmbH,Lutherstadt Wittenberg,2021-12-29T20:15:02.428413Z,66.3786321804952,32.661,116051511.01504768,26313902.464583058,,213.211.210.169
27322,AS250.net,Berlin,2021-12-29T22:45:02.411776Z,126.48082028431124,20.791,123086063.81143942,25375130.777383555,,213.211.210.169
27322,AS250.net,Berlin,2021-12-29T23:15:01.892443Z,126.48082028431124,21.371,123076131.66640593,25176088.364204835,,213.211.210.169
30593,SysEleven GmbH,Berlin,2021-12-30T01:45:02.115004Z,126.48082028431124,27.353,81837416.39196551,25312517.2418378,,213.211.210.169
8198,WebseitenDesigner.com,Magdeburg,2021-12-30T02:15:02.375298Z,1.8382502132232243,28.993,120555303.49381217,25144906.626211017,,213.211.210.169
6518,Thueringer Netkom GmbH,Weimar,2021-12-30T07:45:02.623985Z,128.63292174585706,30.16,121918579.57986684,25366506.74068336,,213.211.210.169
38032,Drahtlos-DSL GmbH Mittelsachsen,Leipzig,2021-12-30T08:15:01.737843Z,100.7398678087568,28.002,92321931.81139992,25257130.05586394,,213.211.210.169
21981,Heuer & Sack GbR,Wernigerode,2021-12-30T10:45:02.526569Z,66.52164576063355,32.395,121862069.98717336,24976690.165066168,,213.211.210.169
20507,DNS:NET Internet Service GmbH,Berlin,2021-12-30T11:15:01.888877Z,126.48082028431124,27.478,120905379.76634851,20351213.950400215,,213.211.210.169
17137,Cronon GmbH,Berlin,2021-12-30T13:45:01.858649Z,126.48082028431124,20.107,121360964.36788735,24825296.822855294,,213.211.210.169
17137,Cronon GmbH,Berlin,2021-12-30T14:15:02.107775Z,126.48082028431124,18.87,121174717.6986361,25070596.406376585,,213.211.210.169
38032,Drahtlos-DSL GmbH Mittelsachsen,Leipzig,2021-12-30T16:45:01.673761Z,100.7398678087568,28.634,114031818.7589715,25303036.846114457,,213.211.210.169
38032,Drahtlos-DSL GmbH Mittelsachsen,Leipzig,2021-12-30T17:15:01.865608Z,100.7398678087568,24.255,122518761.7749174,20049588.90744189,,213.211.210.169
17982,wittenberg-net GmbH,Lutherstadt Wittenberg,2021-12-30T19:45:01.971844Z,66.3786321804952,28.505,119685931.07313427,25318114.445221376,,213.211.210.169
17982,wittenberg-net GmbH,Lutherstadt Wittenberg,2021-12-30T20:15:01.941516Z,66.3786321804952,29.028,118121999.01987363,26592075.991863634,,213.211.210.169
30593,SysEleven GmbH,Berlin,2021-12-30T22:45:02.349056Z,126.48082028431124,29.641,121372920.02826914,25403245.293634865,,213.211.210.169
